week_ending,ZIP,caseRate
03/06/2021,10308,429.23
03/13/2021,10308,405.76
03/20/2021,10308,506.36
03/27/2021,10308,479.53
04/03/2021,10308,429.23
04/10/2021,10308,378.93
04/17/2021,10308,285.04
04/24/2021,10308,258.21
05/01/2021,10308,140.84
05/08/2021,10308,120.72
05/15/2021,10308,83.83
05/22/2021,10308,40.24
05/29/2021,10308,60.36
06/05/2021,10308,33.53
06/12/2021,10308,26.83
06/19/2021,10308,43.59
06/26/2021,10308,83.83
07/03/2021,10308,70.42
07/10/2021,10308,80.48
07/17/2021,10308,110.66
07/24/2021,10308,93.89
07/31/2021,10308,207.91
08/07/2021,10308,264.92
08/14/2021,10308,274.98
08/21/2021,10308,241.44
08/28/2021,10308,268.27
09/04/2021,10308,298.45
09/11/2021,10308,261.56
09/18/2021,10308,238.09
09/25/2021,10308,144.19
10/02/2021,10308,150.9
10/09/2021,10308,144.19
10/16/2021,10308,191.14
10/23/2021,10308,114.01
10/30/2021,10308,16.77
08/08/2020,10309,9.11
08/15/2020,10309,21.25
08/22/2020,10309,15.18
08/29/2020,10309,6.07
09/05/2020,10309,60.72
09/12/2020,10309,54.65
09/19/2020,10309,12.14
09/26/2020,10309,45.54
10/03/2020,10309,66.79
10/10/2020,10309,69.82
10/17/2020,10309,85.0
10/24/2020,10309,151.79
10/31/2020,10309,145.72
11/07/2020,10309,239.83
11/14/2020,10309,327.87
11/21/2020,10309,309.66
11/28/2020,10309,376.45
12/05/2020,10309,680.03
12/12/2020,10309,516.1
12/19/2020,10309,567.71
12/26/2020,10309,661.82
01/02/2021,10309,928.97
01/09/2021,10309,1159.7
01/16/2021,10309,771.11
01/23/2021,10309,670.93
01/30/2021,10309,519.13
02/06/2021,10309,318.77
02/13/2021,10309,455.38
02/20/2021,10309,382.52
02/27/2021,10309,431.09
03/06/2021,10309,510.02
03/13/2021,10309,519.13
03/20/2021,10309,494.85
03/27/2021,10309,552.53
04/03/2021,10309,513.06
04/10/2021,10309,406.81
04/17/2021,10309,388.59
04/24/2021,10309,264.12
05/01/2021,10309,270.19
05/08/2021,10309,127.51
05/15/2021,10309,91.08
05/22/2021,10309,63.75
05/29/2021,10309,24.29
06/05/2021,10309,27.32
06/12/2021,10309,39.47
06/19/2021,10309,48.57
06/26/2021,10309,51.61
07/03/2021,10309,100.18
07/10/2021,10309,94.11
07/17/2021,10309,103.22
07/24/2021,10309,170.01
07/31/2021,10309,248.94
08/07/2021,10309,279.3
08/14/2021,10309,279.3
08/21/2021,10309,306.62
08/28/2021,10309,318.77
09/04/2021,10309,403.77
09/11/2021,10309,291.44
09/18/2021,10309,333.94
09/25/2021,10309,276.26
10/02/2021,10309,264.12
10/09/2021,10309,133.58
10/16/2021,10309,151.79
10/23/2021,10309,148.76
10/30/2021,10309,21.25
08/08/2020,10310,25.6
08/15/2020,10310,34.13
08/22/2020,10310,12.8
08/29/2020,10310,42.66
09/05/2020,10310,42.66
09/12/2020,10310,46.93
09/19/2020,10310,46.93
09/26/2020,10310,59.72
10/03/2020,10310,106.65
10/10/2020,10310,51.19
10/17/2020,10310,59.72
10/24/2020,10310,46.93
10/31/2020,10310,106.65
11/07/2020,10310,268.75
11/14/2020,10310,324.21
11/21/2020,10310,332.74
11/28/2020,10310,409.53
12/05/2020,10310,622.83
12/12/2020,10310,516.18
12/19/2020,10310,631.36
12/26/2020,10310,639.89
01/02/2021,10310,814.79
01/09/2021,10310,823.32
01/16/2021,10310,584.43
01/23/2021,10310,533.24
01/30/2021,10310,452.19
02/06/2021,10310,396.73
02/13/2021,10310,311.41
02/20/2021,10310,234.63
02/27/2021,10310,238.89
03/06/2021,10310,401.0
03/13/2021,10310,358.34
03/20/2021,10310,388.2
03/27/2021,10310,533.24
04/03/2021,10310,460.72
04/10/2021,10310,383.93
04/17/2021,10310,430.86
04/24/2021,10310,238.89
05/01/2021,10310,174.9
05/08/2021,10310,145.04
05/15/2021,10310,123.71
05/22/2021,10310,17.06
05/29/2021,10310,46.93
06/05/2021,10310,59.72
06/12/2021,10310,42.66
06/19/2021,10310,21.33
06/26/2021,10310,29.86
07/03/2021,10310,34.13
07/10/2021,10310,42.66
07/17/2021,10310,46.93
07/24/2021,10310,93.85
07/31/2021,10310,226.09
08/07/2021,10310,332.74
08/14/2021,10310,243.16
08/21/2021,10310,260.22
08/28/2021,10310,273.02
09/04/2021,10310,243.16
09/11/2021,10310,166.37
09/18/2021,10310,230.36
09/25/2021,10310,174.9
10/02/2021,10310,145.04
10/09/2021,10310,140.78
10/16/2021,10310,106.65
10/23/2021,10310,63.99
10/30/2021,10310,0.0
08/08/2020,10312,16.38
08/15/2020,10312,19.66
08/22/2020,10312,14.74
08/29/2020,10312,18.02
09/05/2020,10312,18.02
09/12/2020,10312,49.14
09/19/2020,10312,36.03
09/26/2020,10312,42.59
10/03/2020,10312,57.33
10/10/2020,10312,49.14
10/17/2020,10312,55.69
10/24/2020,10312,67.16
10/31/2020,10312,171.98
11/07/2020,10312,235.86
11/14/2020,10312,303.02
11/21/2020,10312,347.24
11/28/2020,10312,437.33
12/05/2020,10312,674.83
12/12/2020,10312,591.29
12/19/2020,10312,517.59
12/26/2020,10312,571.64
01/02/2021,10312,805.86
01/09/2021,10312,981.12
01/16/2021,10312,679.74
01/23/2021,10312,579.83
01/30/2021,10312,411.12
02/06/2021,10312,360.34
02/13/2021,10312,353.79
02/20/2021,10312,319.4
02/27/2021,10312,396.38
03/06/2021,10312,470.09
03/13/2021,10312,442.24
03/20/2021,10312,440.6
03/27/2021,10312,530.69
04/03/2021,10312,396.38
04/10/2021,10312,453.71
04/17/2021,10312,314.48
04/24/2021,10312,230.95
05/01/2021,10312,152.33
05/08/2021,10312,135.95
05/15/2021,10312,67.16
05/22/2021,10312,52.41
05/29/2021,10312,54.05
06/05/2021,10312,19.66
06/12/2021,10312,36.03
06/19/2021,10312,47.5
06/26/2021,10312,58.97
07/03/2021,10312,88.45
07/10/2021,10312,63.88
07/17/2021,10312,91.72
07/24/2021,10312,176.9
07/31/2021,10312,271.9
08/07/2021,10312,260.43
08/14/2021,10312,303.02
08/21/2021,10312,322.67
08/28/2021,10312,311.21
09/04/2021,10312,304.65
09/11/2021,10312,265.34
09/18/2021,10312,245.69
09/25/2021,10312,212.93
10/02/2021,10312,175.26
10/09/2021,10312,203.1
10/16/2021,10312,180.17
10/23/2021,10312,137.59
10/30/2021,10312,4.91
08/08/2020,10314,18.37
08/15/2020,10314,22.7
08/22/2020,10314,25.94
08/29/2020,10314,20.54
09/05/2020,10314,42.15
09/12/2020,10314,29.18
09/19/2020,10314,33.5
09/26/2020,10314,43.23
10/03/2020,10314,43.23
10/10/2020,10314,68.09
10/17/2020,10314,74.58
10/24/2020,10314,82.14
10/31/2020,10314,159.96
11/07/2020,10314,193.46
11/14/2020,10314,264.8
11/21/2020,10314,289.65
11/28/2020,10314,371.8
12/05/2020,10314,597.68
12/12/2020,10314,504.73
12/19/2020,10314,491.76
12/26/2020,10314,580.39
01/02/2021,10314,711.17
01/09/2021,10314,794.39
01/16/2021,10314,643.08
01/23/2021,10314,539.32
01/30/2021,10314,469.07
02/06/2021,10314,400.98
02/13/2021,10314,353.42
02/20/2021,10314,332.89
02/27/2021,10314,333.97
03/06/2021,10314,393.41
03/13/2021,10314,358.83
03/20/2021,10314,409.62
03/27/2021,10314,399.9
04/03/2021,10314,355.58
04/10/2021,10314,349.1
04/17/2021,10314,245.34
04/24/2021,10314,191.3
05/01/2021,10314,139.42
05/08/2021,10314,81.06
05/15/2021,10314,65.93
05/22/2021,10314,42.15
05/29/2021,10314,30.26
06/05/2021,10314,31.34
06/12/2021,10314,20.54
06/19/2021,10314,19.45
06/26/2021,10314,25.94
07/03/2021,10314,43.23
07/10/2021,10314,49.72
07/17/2021,10314,91.87
07/24/2021,10314,95.11
07/31/2021,10314,168.61
08/07/2021,10314,203.19
08/14/2021,10314,214.0
08/21/2021,10314,205.35
08/28/2021,10314,216.16
09/04/2021,10314,202.11
09/11/2021,10314,183.74
09/18/2021,10314,168.61
09/25/2021,10314,167.52
10/02/2021,10314,142.67
10/09/2021,10314,161.04
10/16/2021,10314,170.77
10/23/2021,10314,148.07
10/30/2021,10314,14.05
08/08/2020,10451,61.22
08/15/2020,10451,31.67
08/22/2020,10451,48.56
08/29/2020,10451,19.0
09/05/2020,10451,23.22
09/12/2020,10451,33.78
09/19/2020,10451,38.0
09/26/2020,10451,23.22
10/03/2020,10451,42.22
10/10/2020,10451,38.0
10/17/2020,10451,65.45
10/24/2020,10451,50.67
10/31/2020,10451,52.78
11/07/2020,10451,105.56
11/14/2020,10451,120.34
11/21/2020,10451,192.12
11/28/2020,10451,221.67
12/05/2020,10451,282.9
12/12/2020,10451,333.56
12/19/2020,10451,287.12
12/26/2020,10451,285.01
01/02/2021,10451,388.46
01/09/2021,10451,559.46
01/16/2021,10451,513.01
01/23/2021,10451,532.01
01/30/2021,10451,496.12
02/06/2021,10451,451.79
02/13/2021,10451,487.68
02/20/2021,10451,413.79
02/27/2021,10451,475.01
03/06/2021,10451,365.23
03/13/2021,10451,352.57
03/20/2021,10451,304.01
03/27/2021,10451,403.23
04/03/2021,10451,361.01
04/10/2021,10451,280.79
04/17/2021,10451,221.67
04/24/2021,10451,200.56
05/01/2021,10451,82.34
05/08/2021,10451,86.56
05/15/2021,10451,95.0
05/22/2021,10451,71.78
05/29/2021,10451,31.67
06/05/2021,10451,25.33
06/12/2021,10451,35.89
06/19/2021,10451,31.67
06/26/2021,10451,19.0
07/03/2021,10451,14.78
07/10/2021,10451,42.22
07/17/2021,10451,35.89
07/24/2021,10451,78.11
07/31/2021,10451,137.23
08/07/2021,10451,152.0
08/14/2021,10451,154.12
08/21/2021,10451,219.56
08/28/2021,10451,194.23
09/04/2021,10451,164.67
09/11/2021,10451,147.78
09/18/2021,10451,139.34
09/25/2021,10451,122.45
10/02/2021,10451,118.23
10/09/2021,10451,141.45
10/16/2021,10451,95.0
10/23/2021,10451,80.22
10/30/2021,10451,2.11
08/08/2020,10452,45.21
08/15/2020,10452,39.89
08/22/2020,10452,38.56
08/29/2020,10452,35.9
09/05/2020,10452,27.92
09/12/2020,10452,57.17
09/19/2020,10452,35.9
09/26/2020,10452,41.22
10/03/2020,10452,43.88
10/10/2020,10452,47.86
10/17/2020,10452,37.23
10/24/2020,10452,63.82
10/31/2020,10452,73.13
11/07/2020,10452,115.67
11/14/2020,10452,198.11
11/21/2020,10452,231.34
11/28/2020,10452,224.7
12/05/2020,10452,305.8
12/12/2020,10452,340.37
12/19/2020,10452,319.1
12/26/2020,10452,323.08
01/02/2021,10452,498.59
01/09/2021,10452,658.14
01/16/2021,10452,583.68
01/23/2021,10452,537.15
01/30/2021,10452,489.28
02/06/2021,10452,358.98
02/13/2021,10452,490.61
02/20/2021,10452,329.73
02/27/2021,10452,465.35
03/06/2021,10452,436.1
03/13/2021,10452,409.51
03/20/2021,10452,297.82
03/27/2021,10452,343.03
04/03/2021,10452,296.49
04/10/2021,10452,215.39
04/17/2021,10452,175.5
04/24/2021,10452,128.97
05/01/2021,10452,114.34
05/08/2021,10452,59.83
05/15/2021,10452,69.14
05/22/2021,10452,57.17
05/29/2021,10452,27.92
06/05/2021,10452,27.92
06/12/2021,10452,22.6
06/19/2021,10452,21.27
06/26/2021,10452,11.97
07/03/2021,10452,26.59
07/10/2021,10452,31.91
07/17/2021,10452,50.52
07/24/2021,10452,55.84
07/31/2021,10452,78.44
08/07/2021,10452,128.97
08/14/2021,10452,128.97
08/21/2021,10452,109.02
08/28/2021,10452,163.54
09/04/2021,10452,131.63
09/11/2021,10452,107.69
09/18/2021,10452,118.33
09/25/2021,10452,128.97
10/02/2021,10452,82.43
10/09/2021,10452,75.79
10/16/2021,10452,65.15
10/23/2021,10452,53.18
10/30/2021,10452,5.32
08/08/2020,10453,40.67
08/15/2020,10453,50.84
08/22/2020,10453,41.94
08/29/2020,10453,41.94
09/05/2020,10453,19.07
09/12/2020,10453,27.96
09/19/2020,10453,33.05
09/26/2020,10453,29.23
10/03/2020,10453,48.3
10/10/2020,10453,53.38
10/17/2020,10453,57.2
10/24/2020,10453,74.99
10/31/2020,10453,80.07
11/07/2020,10453,96.6
11/14/2020,10453,203.36
11/21/2020,10453,233.87
11/28/2020,10453,210.99
12/05/2020,10453,299.96
12/12/2020,10453,354.61
12/19/2020,10453,343.17
12/26/2020,10453,369.86
01/02/2021,10453,446.12
01/09/2021,10453,626.61
01/16/2021,10453,536.37
01/23/2021,10453,513.49
01/30/2021,10453,559.24
02/06/2021,10453,490.61
02/13/2021,10453,474.09
02/20/2021,10453,358.42
02/27/2021,10453,360.97
03/06/2021,10453,386.39
03/13/2021,10453,343.17
03/20/2021,10453,277.08
03/27/2021,10453,329.19
04/03/2021,10453,301.23
04/10/2021,10453,252.93
04/17/2021,10453,191.92
04/24/2021,10453,146.17
05/01/2021,10453,82.62
05/08/2021,10453,74.99
05/15/2021,10453,53.38
05/22/2021,10453,34.32
05/29/2021,10453,31.78
06/05/2021,10453,34.32
06/12/2021,10453,41.94
06/19/2021,10453,31.78
06/26/2021,10453,13.98
07/03/2021,10453,11.44
07/10/2021,10453,20.34
07/17/2021,10453,36.86
07/24/2021,10453,62.28
07/31/2021,10453,96.6
08/07/2021,10453,139.81
08/14/2021,10453,119.47
08/21/2021,10453,115.66
08/28/2021,10453,127.1
09/04/2021,10453,120.75
09/11/2021,10453,128.37
09/18/2021,10453,96.6
09/25/2021,10453,113.12
10/02/2021,10453,94.05
10/09/2021,10453,114.39
10/16/2021,10453,83.89
10/23/2021,10453,40.67
10/30/2021,10453,1.27
08/08/2020,10454,29.08
08/15/2020,10454,42.29
08/22/2020,10454,21.15
08/29/2020,10454,23.79
09/05/2020,10454,13.22
09/12/2020,10454,13.22
09/19/2020,10454,21.15
09/26/2020,10454,5.29
10/03/2020,10454,7.93
10/10/2020,10454,7.93
10/17/2020,10454,26.43
10/24/2020,10454,44.94
10/31/2020,10454,76.66
11/07/2020,10454,116.31
11/14/2020,10454,126.88
11/21/2020,10454,163.89
11/28/2020,10454,227.33
12/05/2020,10454,327.78
12/12/2020,10454,311.92
12/19/2020,10454,317.21
12/26/2020,10454,277.56
01/02/2021,10454,375.37
01/09/2021,10454,520.75
01/16/2021,10454,563.05
01/23/2021,10454,594.77
01/30/2021,10454,539.26
02/06/2021,10454,491.68
02/13/2021,10454,462.6
02/20/2021,10454,346.29
02/27/2021,10454,370.08
03/06/2021,10454,362.15
03/13/2021,10454,412.37
03/20/2021,10454,433.52
03/27/2021,10454,486.39
04/03/2021,10454,288.13
04/10/2021,10454,256.41
04/17/2021,10454,224.69
04/24/2021,10454,203.54
05/01/2021,10454,140.1
05/08/2021,10454,92.52
05/15/2021,10454,31.72
05/22/2021,10454,26.43
05/29/2021,10454,31.72
06/05/2021,10454,23.79
06/12/2021,10454,50.23
06/19/2021,10454,21.15
06/26/2021,10454,21.15
07/03/2021,10454,18.5
07/10/2021,10454,31.72
07/17/2021,10454,44.94
07/24/2021,10454,81.95
07/31/2021,10454,97.81
08/07/2021,10454,190.33
08/14/2021,10454,211.47
08/21/2021,10454,206.19
08/28/2021,10454,121.6
09/04/2021,10454,140.1
09/11/2021,10454,177.11
09/18/2021,10454,124.24
09/25/2021,10454,140.1
10/02/2021,10454,81.95
10/09/2021,10454,76.66
10/16/2021,10454,105.74
10/23/2021,10454,52.87
10/30/2021,10454,10.57
08/08/2020,10455,33.42
08/15/2020,10455,57.29
08/22/2020,10455,26.26
08/29/2020,10455,38.19
09/05/2020,10455,21.48
09/12/2020,10455,14.32
09/19/2020,10455,19.1
09/26/2020,10455,40.58
10/03/2020,10455,33.42
10/10/2020,10455,42.97
10/17/2020,10455,38.19
10/24/2020,10455,69.22
10/31/2020,10455,78.77
11/07/2020,10455,100.25
11/14/2020,10455,138.45
11/21/2020,10455,169.48
11/28/2020,10455,253.02
12/05/2020,10455,293.6
12/12/2020,10455,264.96
12/19/2020,10455,286.44
12/26/2020,10455,276.89
01/02/2021,10455,377.14
01/09/2021,10455,508.43
01/16/2021,10455,522.75
01/23/2021,10455,470.24
01/30/2021,10455,527.52
02/06/2021,10455,496.49
02/13/2021,10455,393.85
02/20/2021,10455,417.72
02/27/2021,10455,401.01
03/06/2021,10455,393.85
03/13/2021,10455,317.47
03/20/2021,10455,305.53
03/27/2021,10455,496.49
04/03/2021,10455,264.96
04/10/2021,10455,319.86
04/17/2021,10455,233.92
04/24/2021,10455,159.93
05/01/2021,10455,126.51
05/08/2021,10455,97.87
05/15/2021,10455,57.29
05/22/2021,10455,35.8
05/29/2021,10455,31.03
06/05/2021,10455,23.87
06/12/2021,10455,33.42
06/19/2021,10455,23.87
06/26/2021,10455,23.87
07/03/2021,10455,33.42
07/10/2021,10455,31.03
07/17/2021,10455,42.97
07/24/2021,10455,105.03
07/31/2021,10455,114.58
08/07/2021,10455,145.61
08/14/2021,10455,145.61
08/21/2021,10455,174.25
08/28/2021,10455,133.67
09/04/2021,10455,102.64
09/11/2021,10455,107.41
09/18/2021,10455,114.58
09/25/2021,10455,131.28
10/02/2021,10455,114.58
10/09/2021,10455,62.06
10/16/2021,10455,76.38
10/23/2021,10455,64.45
10/30/2021,10455,2.39
08/08/2020,10456,26.83
08/15/2020,10456,24.68
08/22/2020,10456,23.61
08/29/2020,10456,28.97
09/05/2020,10456,18.24
09/12/2020,10456,30.05
09/19/2020,10456,18.24
09/26/2020,10456,27.9
10/03/2020,10456,23.61
10/10/2020,10456,23.61
10/17/2020,10456,36.48
10/24/2020,10456,38.63
10/31/2020,10456,36.48
11/07/2020,10456,75.11
11/14/2020,10456,137.35
11/21/2020,10456,159.88
11/28/2020,10456,178.13
12/05/2020,10456,236.07
12/12/2020,10456,238.22
12/19/2020,10456,233.92
12/26/2020,10456,245.73
01/02/2021,10456,335.86
01/09/2021,10456,452.82
01/16/2021,10456,471.07
01/23/2021,10456,437.8
01/30/2021,10456,426.0
02/06/2021,10456,361.62
02/13/2021,10456,360.54
02/20/2021,10456,302.6
02/27/2021,10456,309.04
03/06/2021,10456,297.23
03/13/2021,10456,319.77
03/20/2021,10456,368.05
03/27/2021,10456,319.77
04/03/2021,10456,260.75
04/10/2021,10456,281.14
04/17/2021,10456,182.42
04/24/2021,10456,139.5
05/01/2021,10456,104.09
05/08/2021,10456,69.75
05/15/2021,10456,48.29
05/22/2021,10456,40.78
05/29/2021,10456,46.14
06/05/2021,10456,18.24
06/12/2021,10456,28.97
06/19/2021,10456,17.17
06/26/2021,10456,17.17
07/03/2021,10456,16.1
07/10/2021,10456,25.75
07/17/2021,10456,45.07
07/24/2021,10456,48.29
07/31/2021,10456,84.77
08/07/2021,10456,114.82
08/14/2021,10456,108.38
08/21/2021,10456,154.52
08/28/2021,10456,125.55
09/04/2021,10456,92.28
09/11/2021,10456,123.4
09/18/2021,10456,96.57
09/25/2021,10456,116.96
10/02/2021,10456,100.87
10/09/2021,10456,75.11
10/16/2021,10456,66.53
10/23/2021,10456,49.36
10/30/2021,10456,1.07
08/08/2020,10457,24.42
08/15/2020,10457,24.42
08/22/2020,10457,32.55
08/29/2020,10457,21.7
09/05/2020,10457,24.42
09/12/2020,10457,21.7
09/19/2020,10457,16.28
09/26/2020,10457,17.63
10/03/2020,10457,23.06
10/10/2020,10457,44.76
10/17/2020,10457,37.98
10/24/2020,10457,59.68
10/31/2020,10457,58.33
11/07/2020,10457,122.08
11/14/2020,10457,157.35
11/21/2020,10457,166.84
11/28/2020,10457,218.39
12/05/2020,10457,269.93
12/12/2020,10457,316.05
12/19/2020,10457,269.93
12/26/2020,10457,275.36
01/02/2021,10457,408.29
01/09/2021,10457,514.1
01/16/2021,10457,499.18
01/23/2021,10457,530.37
01/30/2021,10457,504.6
02/06/2021,10457,434.07
02/13/2021,10457,453.06
02/20/2021,10457,385.23
02/27/2021,10457,371.67
03/06/2021,10457,287.57
03/13/2021,10457,326.91
03/20/2021,10457,272.65
03/27/2021,10457,340.47
04/03/2021,10457,352.68
04/10/2021,10457,253.66
04/17/2021,10457,219.75
04/24/2021,10457,135.65
05/01/2021,10457,109.87
05/08/2021,10457,67.82
05/15/2021,10457,47.48
05/22/2021,10457,24.42
05/29/2021,10457,27.13
06/05/2021,10457,29.84
06/12/2021,10457,31.2
06/19/2021,10457,9.5
06/26/2021,10457,9.5
07/03/2021,10457,9.5
07/10/2021,10457,18.99
07/17/2021,10457,35.27
07/24/2021,10457,52.9
07/31/2021,10457,69.18
08/07/2021,10457,86.81
08/14/2021,10457,108.52
08/21/2021,10457,150.57
08/28/2021,10457,111.23
09/04/2021,10457,147.85
09/11/2021,10457,116.66
09/18/2021,10457,108.52
09/25/2021,10457,116.66
10/02/2021,10457,132.93
10/09/2021,10457,92.24
10/16/2021,10457,81.39
10/23/2021,10457,75.96
10/30/2021,10457,1.36
08/08/2020,10458,42.3
08/15/2020,10458,30.21
08/22/2020,10458,32.63
08/29/2020,10458,29.01
09/05/2020,10458,8.46
09/12/2020,10458,9.67
09/19/2020,10458,45.93
09/26/2020,10458,41.09
10/03/2020,10458,25.38
10/10/2020,10458,30.21
10/17/2020,10458,44.72
10/24/2020,10458,68.89
10/31/2020,10458,93.06
11/07/2020,10458,122.07
11/14/2020,10458,141.41
11/21/2020,10458,159.54
11/28/2020,10458,174.04
12/05/2020,10458,267.1
12/12/2020,10458,314.24
12/19/2020,10458,288.86
12/26/2020,10458,294.9
01/02/2021,10458,418.18
01/09/2021,10458,546.29
01/16/2021,10458,490.69
01/23/2021,10458,523.32
01/30/2021,10458,554.75
02/06/2021,10458,454.43
02/13/2021,10458,490.69
02/20/2021,10458,375.87
02/27/2021,10458,400.05
03/06/2021,10458,378.29
03/13/2021,10458,334.78
03/20/2021,10458,390.38
03/27/2021,10458,322.7
04/03/2021,10458,290.06
04/10/2021,10458,212.71
04/17/2021,10458,183.71
04/24/2021,10458,126.9
05/01/2021,10458,107.57
05/08/2021,10458,58.01
05/15/2021,10458,41.09
05/22/2021,10458,44.72
05/29/2021,10458,32.63
06/05/2021,10458,35.05
06/12/2021,10458,32.63
06/19/2021,10458,13.29
06/26/2021,10458,14.5
07/03/2021,10458,24.17
07/10/2021,10458,19.34
07/17/2021,10458,42.3
07/24/2021,10458,59.22
07/31/2021,10458,97.9
08/07/2021,10458,99.11
08/14/2021,10458,112.4
08/21/2021,10458,118.44
08/28/2021,10458,132.95
09/04/2021,10458,164.37
09/11/2021,10458,120.86
09/18/2021,10458,106.36
09/25/2021,10458,123.28
10/02/2021,10458,107.57
10/09/2021,10458,108.77
10/16/2021,10458,67.68
10/23/2021,10458,56.8
10/30/2021,10458,7.25
08/08/2020,10459,18.8
08/15/2020,10459,16.71
08/22/2020,10459,35.51
08/29/2020,10459,35.51
09/05/2020,10459,29.24
09/12/2020,10459,39.69
09/19/2020,10459,45.96
09/26/2020,10459,33.42
10/03/2020,10459,31.33
10/10/2020,10459,35.51
10/17/2020,10459,27.16
10/24/2020,10459,50.13
10/31/2020,10459,108.62
11/07/2020,10459,129.51
11/14/2020,10459,215.15
11/21/2020,10459,217.24
11/28/2020,10459,204.71
12/05/2020,10459,254.84
12/12/2020,10459,248.57
12/19/2020,10459,325.86
12/26/2020,10459,317.51
01/02/2021,10459,505.51
01/09/2021,10459,614.13
01/16/2021,10459,555.64
01/23/2021,10459,593.24
01/30/2021,10459,578.62
02/06/2021,10459,382.26
02/13/2021,10459,515.95
02/20/2021,10459,330.04
02/27/2021,10459,426.13
03/06/2021,10459,432.4
03/13/2021,10459,346.75
03/20/2021,10459,340.49
03/27/2021,10459,398.97
04/03/2021,10459,323.77
04/10/2021,10459,304.97
04/17/2021,10459,213.06
04/24/2021,10459,183.82
05/01/2021,10459,119.07
05/08/2021,10459,83.55
05/15/2021,10459,60.58
05/22/2021,10459,56.4
05/29/2021,10459,20.89
06/05/2021,10459,31.33
06/12/2021,10459,22.98
06/19/2021,10459,16.71
06/26/2021,10459,25.07
07/03/2021,10459,10.44
07/10/2021,10459,25.07
07/17/2021,10459,45.96
07/24/2021,10459,73.11
07/31/2021,10459,100.27
08/07/2021,10459,167.11
08/14/2021,10459,196.35
08/21/2021,10459,196.35
08/28/2021,10459,154.58
09/04/2021,10459,156.66
09/11/2021,10459,127.42
09/18/2021,10459,169.2
09/25/2021,10459,129.51
10/02/2021,10459,73.11
10/09/2021,10459,96.09
10/16/2021,10459,71.02
10/23/2021,10459,35.51
10/30/2021,10459,4.18
08/08/2020,10460,44.16
08/15/2020,10460,23.78
08/22/2020,10460,30.57
08/29/2020,10460,25.48
09/05/2020,10460,22.08
09/12/2020,10460,25.48
09/19/2020,10460,25.48
09/26/2020,10460,37.37
10/03/2020,10460,25.48
10/10/2020,10460,35.67
10/17/2020,10460,69.64
10/24/2020,10460,35.67
10/31/2020,10460,64.54
11/07/2020,10460,112.1
11/14/2020,10460,125.69
11/21/2020,10460,178.34
11/28/2020,10460,225.9
12/05/2020,10460,375.37
12/12/2020,10460,317.62
12/19/2020,10460,270.07
12/26/2020,10460,351.59
01/02/2021,10460,417.84
01/09/2021,10460,557.12
01/16/2021,10460,558.81
01/23/2021,10460,521.45
01/30/2021,10460,569.01
02/06/2021,10460,465.4
02/13/2021,10460,507.86
02/20/2021,10460,378.77
02/27/2021,10460,497.67
03/06/2021,10460,434.82
03/13/2021,10460,319.32
03/20/2021,10460,331.21
03/27/2021,10460,377.07
04/03/2021,10460,324.42
04/10/2021,10460,307.43
04/17/2021,10460,237.79
04/24/2021,10460,161.36
05/01/2021,10460,152.87
05/08/2021,10460,110.4
05/15/2021,10460,78.13
05/22/2021,10460,57.75
05/29/2021,10460,30.57
06/05/2021,10460,39.07
06/12/2021,10460,16.99
06/19/2021,10460,16.99
